url,label
https://www.hadiah-shopee242.blogspot.com/,1
https://www.roblox.com.bi/users/694291301832/profile,1
https://g5.lu/pr33x,1
http://www.lnk.ink/3cLhV/,1
https://1url.at/www/robloxcom-users-358675340035-profile,1
https://claim.midasbuyshop.com/index.php,1
http://www.amaa.foo/,1
https://www.luckysamudra.com/email.bluewn.ch/,1
https://wire-app.cyberfish.io/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a/,1
https://aktiifkanpaylaterz.iqq.my.id/,1
https://www.jaciiwaopp.vercel.app/,1
http://sp32ct-dalrex-biz-vornik-cesla.pages.dev/,1
https://vwwv-roblox.co/users/1515798849/profile,1
https://roblox.com.bo/communities/488688266/,1
http://intrepid-amused-analysts--vdsbwa.replit.app/,1
http://www.your-order-logistics-global-tracking.vercel.app/,1
https://xernqavi-mpt-borvexo-r8d2me61.pages.dev/,1
https://www.roblox.ly/games/920587237/Adopt-Me?privateServerLinkCode=25143865265762886900763909739476,1
https://www.account-verification-method.vercel.app/,1
https://hadiah-shopee242.blogspot.com/,1
https://navzuri-mpt-qelfavo-c3h8me57.pages.dev/thn-yjm-uio-lkh?welcome=1235735009619786&stt=1235735009619786&name_stt=E-%20Commerce%20With%20Shoaib,1
https://irsrefundservice.us/,1
http://wp.pl-krajowyrejestdlugow.info.vh13647.vh.net.pl/,1
https://shopeeid077.blogspot.com/,1
http://www.shopeeid077.blogspot.com/,1
https://shopeeid414.blogspot.com/,1
https://www.shopeeid414.blogspot.com/,1
https://www.robiox.com.gr/users/8880414661/profile,1
https://vmi3567924.contaboserver.net/fix/sen/rena/msg.php,1
https://lnk.ink/HTv47,1
http://www.robloxc.com.es/users/1539346212/profile/,1
https://3x4x43x.pages.dev/,1
https://aiman54321.github.io/netflix-clone,1
https://vht-sk.sk/Benachrichtigung/htm.html,1
https://highpoint-02.pages.dev/?app_vl=ZYFwlWpnbWKEmLqxy5qmnnx0YsC2wa-TpaiVYsBxj2phmqOgnLFwrYw&dd=USE1NzEhKCczOiAyZSUjKCA&e=tomtom%2540tomorrow.com&sui=%257Bsui%257D&fn=Tom&ln=Wiltshire%252Bbooth&p=&z=CHNAMER...,1
https://site-tjaobqglc.godaddysites.com/,1
https://ledger--livedesktop--welcome.pages.dev/,1
https://www.roblox.com.mu/games/139410450104051/Chat-with-AI-Emiko?privateServerLinkCode=79442235214644471569831337955340,1
https://psss13.noloco.co/join/?invitationToken=1b31daf4-a815-42f6-9189-ba0ed3f67c6f,1
https://cssm.66ghz.com/,1
http://www.drainit.vercel.app/,1
http://www.mclarencar.ebaymclaren-austin.eventshouse.app/,1
https://d2cx10dsi4ptcz.cloudfront.net/,1
http://www.mclarenf1car.ebaymclaren-austin.eventshouse.app/,1
http://www.hofmemorabilia.ebaymclaren-austin.eventshouse.app/,1
https://shpeeaffilator.com/m/register?codeNumber=399158,1
https://verif-mail.cloud/,1
http://site-yzcbrf6j0.godaddysites.com/,1
http://staging.d2vcbrxbzugw3i.amplifyapp.com/,1
https://www.roblox.com.hr/users/3904040857/profile,1
https://www.roblox.com.hr/users/1671344922/profile,1
https://www.roblox.com.ml/users/246777368635/profile,1
https://www.roblox.com.bi/users/748717893250/profile,1
https://goo.su/UItgh,1
https://www.collectableswall.ebaymclaren-austin.eventshouse.app/,1
http://7t60y-ix3-chlx-vi11r-11-09-2026-hh.pages.dev/,1
https://www.metamsk_loogii.godaddysites.com/,1
https://www.uupholed-logiinus.godaddysites.com/,1
https://1xbet-c.com/en/block,1
https://1xbet-c.com/*,1
https://servicemaster.sviluppo.host/sclli/?LOG=24f3a45ae6194eee07570f78868ff973f93a228024c00b23a6c603f16f44550d,1
https://cerexedwardsteamword2136.myclickfunnels.com/kjjjjkjklkkljljkjkkkl,1
https://account-verification-method.vercel.app/,1
https://start-linkedin.com/,1
https://vijwiki.github.io/newhope,1
http://ligjerccobstartt.webflow.io/,1
https://xernqavi-mpt-borvexo-r8d2me61.pages.dev/thn-yjm-uio-lkh?welcome=164156410116085&stt=164156410116085&name_stt=Centro%20Legal,1
https://iahnp-g5p-0jym-r1nwm-11-09-2026-hh.pages.dev/,1
https://your-order-logistics-global-tracking.vercel.app/,1
http://www.officialseller.vip/m/register/,1
https://roblox.com.bo/games/80576062127494/HOT-Catgirl-Obby-Surprise-at-the-end?privateServerLinkCode=72838528769061477230979315901569,1
http://www.roblox.com.gr/users/704924654303/profilenetworkurl/,1
https://www.5mp.eu/fajlok2/jffbb/owa_(1)_www.5mp.eu_.html,1
https://testbclomb.rudofopelomi.workers.dev/,1
http://eua2worldinfo.vercel.app/resgatar/,1
https://ledgeiostart.zapier.app/,1
http://user19.kesiy52257.workers.dev/,1
http://facebook.com%2f@appeal-case.about-help.com/app=xs,1
https://pembatalan-pinjama4n.tymg.my.id/,1
http://www.hadiah-shopee523.blogspot.com/,1
https://s4w.in/roblox-com-games-2753915549-Blox-FruitsprivateServerLinkCode=15587938948810815525436529481250,1
https://www.roblox.com.bi/games/83259017335087/Better-Anime-Girl?privateServerLinkCode=81776722292163318798431500962836&game_id=83259017335087&game_name=Better-Anime-Girl,1
https://www.roblox.com.bi/games/76668617367998/Catboy-Obby?privateServerLinkCode=81776722292163318798431500962836&game_id=76668617367998&game_name=Catboy-Obby,1
https://www.roblox.com.bi/games/91203203156283/SOUL-Spin-a-Fem?privateServerLinkCode=81776722292163318798431500962836&game_id=91203203156283&game_name=SOUL-Spin-a-Fem,1
http://streamflowfi.netlify.app/connect/,1
https://www.kucuin-in.godaddysites.com/,1
https://www.roblox.com.mu/games/80576062127494/HOT-Catgirl-Obby-Surprise-at-the-end?privateServerLinkCode=88380561114050715342591383119023,1
https://verificationbluebadgeacquisitioncenters.vercel.app/,1
http://www.verificationbluebadgeacquisitioncenters.vercel.app/,1
https://www.accountmanagecenter.vercel.app/,1
https://benotigtepunkte902.ink/kM3wZQ,1
https://www.roblox.com.ml/users/368992712882/profile,1
http://www.verified-platform-fb2171.vercel.app/,1
http://verifiedbadge-signal-two.vercel.app/,1
https://samriddhiriseu.github.io/Amazon-Clone,1
https://aksharaammuz.github.io/netflix,1
https://performancebonusactive.vercel.app/support,1
https://xanqelo-mpt-zelvuri-p5d8ka72.pages.dev/appeals/submit-appeal-form/return/,1
https://xelvoro-mpt-qanzuni-a5x8fe61.pages.dev/appeals/submit-appeal-form/return/,1
https://mavzura-mpt-felvuni-p6d9ka41.pages.dev/appeals/submit-appeal-form/return/,1
https://s4w.in/www-roblox-com-games-2753915549-MAGNET-Blox-Fruits-privateServerLinkCode=944200455355698893385457533,1
https://www.roblox.com.mu/games/142823291/Murder-Mystery-2?privateServerLinkCode=13095987585180598733062374083025,1
https://meatamskk-chrm.gitbook.io/us,1
http://meatamskk-chrm.gitbook.io/,1
http://sdffht3.pages.dev/gp/yourstore/home/?ie=utf8&ref_=topnav_storetab_ys,1
https://khanhminhhoang.github.io/Netfilm,1
http://6aa00a607c9d7cdaa7cade82--spiffy-pika-1e0996.netlify.app/,1
https://robinhood-main-dex-sdc.netlify.app/vote/0x0339f5459FC690aC85F1782e15782A151b4A9E1b,1
http://link-site-1690-oosxzbs2r-carmonamarc2-3645s-projects.vercel.app/,1
https://viewflix.vercel.app/auth/login,1
http://viewflix.vercel.app/,1
https://bookish-pancake-two.vercel.app/?eta=hendy.bertrand@perm,1
https://viper445.github.io/newface,1
https://asqw2580.github.io/html-css-project-1,1
https://robloxgenerator119.blogspot.com/,1
https://appleid-suporte.com/verify.php,1
https://appleid-suporte.com/QVx0,1
http://www.hadiahshopee512.blogspot.com/,1
https://www.hadiah-shopee823.blogspot.com/,1
http://www.xmsnilia.tegav2.com/,1
http://www.setting-bluetick-ai.vercel.app/,1
https://mclarenf1car.ebaymclaren-austin.eventshouse.app/,1
https://mclarencar.ebaymclaren-austin.eventshouse.app/,1
http://setting-bluetick-ai.vercel.app/,1
https://www.accountsecurityhub.vercel.app/,1
https://aktiffkan-paylater.puu.my.id/,1
https://hofmemorabilia.ebaymclaren-austin.eventshouse.app/,1
http://allegro.pryweantm438934.beer,1
http://allegro.12012309h485.beer,1
http://allegro.1231236kk.buzz,1
http://allegro.proy5283hh.help,1
https://leilacasabahia.vercel.app/index.html/index.html,1
https://pagamentos-bahia.com/fritadeiracb198482-3,1
http://allegrolokalnie.oferta5927.cfd/oferta/johnathannscloudflarecom-katenscloudflarecom/yret8grru7jzj2ukj5?fbclid=iwcgrvzgnlehrua2flbqixmqbzcnrjbmfwcf9pza80mzc2mjyzmty5nzm3odgaar4l2bi3_s4qcpzm9cp5kplch3caxdcdzwj7nzet3f2qekj5ikre0h5-hpb-kw_aem_rd2hmcpozasdl4rirk4e6w,1
https://casasbhleilao.vercel.app/,1
http://allegro.prywanm543823901.beer,1
http://allegro.774721.lat,1
http://allegrolokalnie.774721.lat,1
http://allegro.9j8273r39956jh65u45g.beer,1
https://allegrolokalnie.ploferta7473.store/kukiring-g4/27749,1
https://allegrolokalnie.8643275.pl/playstation-5-pro-2tb-pami%C4%99ci/33393,1
https://sssae.top/HHJHwsue/,1
https://kbbpnoiewraypc.top/HHJHwsue/,1
https://llrwhhdytlt.top/HHJHwsue/,1
https://qrrrt.top/HHJHwsue/,1
http://allegro.058ji56i56g35g3.skin,1
https://allegrolokalnie.72893752.xyz/oferta/iphone-15-pro-max-256-gb-white-titanium,1
http://allegro.pl-003849-oferta.click,1
http://www.allegrolokainie.pl-ogloszenie-prywatne748362548.click,1
https://allegrolokalnie.546213dr.top/oferta/id-4ef4o5-nowy-depilator-laserowy-ipl-philips-lumea-series-9900-bri97700-senseiq,1
https://allegrolokalnie.882371.lol/konsola-ps5-wersja-slim-1tb-2-/78455,1
https://acces-sante-vitale.com/,1
https://acces-sante-vitale.com/index.php,1
https://allegrolokalnie.id7re9r483nfs743nfhds.sbs/laser-krzy%C5%BCowy-nivel-system-cl/23083,1
http://www.allegrolokalne.pl-pg2i1.sbs,1
https://phantom1-wallet.godaddysites.com/,1
http://m3tamsklogen.gitbook.io/,1
https://m3tamsklogen.gitbook.io/us,1
http://phantom1-wallet.godaddysites.com/,1
http://conibuseporloggi.godaddysites.com/,1
http://allegro.878279jsmar889.lol,1
http://bridge-docs-trezar-auth.webflow.io/,1
https://bridge-docs-trezar-auth.webflow.io/,1
http://metuamssk-logiye.godaddysites.com/,1
https://mbsmartsolutions.com/dlos,1
https://www.ehay.item.com.login.secures-wr8wcvzo.thechennaistores.com/,1
https://ecapi.org/m/te/aw/l.php,1
https://kelvornis.cfd/screen,1
https://jiongmama.com/content/zpbrxhdizg,1
https://lkntansr.net/,1
https://tfadg.com/go/whZc6C2rnp,1
https://chengmihotel.com/kdo,1
https://allegrolokalnie.nr-328742398sdn2.lol/oferta/samsung-s24-ultra-256gb-pamieci-w-bardzo-dobrym-stanie/ruVlJq8w,1
https://neutralticket.vercel.app/events/reveillon-riviera/ingressos,1
https://dpd.774021938.cfd/3uyom7F8NwvNcDrj,1
https://allegrolokalnie.u04ba.lat/szlifierka-festool-planex-lhs-/17130,1
https://allegrolokalnie.u04ba.lat/jacuzzi-intex-pure-spa-6-osobo/27233,1
https://ma-facturation-amz.com/,1
https://ma-facturation-amz.com/pages/desktop/remboursement/prime/confirmation.php,1
https://ma-facturation-amz.com/pages/mobile/remboursement/prime/confirmation.php,1
http://6a94182ec2e2cd371dc00ae1--celebrated-flan-c5a162.netlify.app/,1
https://6a94182ec2e2cd371dc00ae1--celebrated-flan-c5a162.netlify.app/,1
https://mes-facturation-amz.com/,1
https://mes-facturation-amz.com/pages/desktop/remboursement/prime/confirmation.php,1
https://mes-facturation-amz.com/pages/mobile/remboursement/prime/confirmation.php,1
https://eprime-sav.com/,1
https://eprime-sav.com/index.php,1
https://www.gsghsg.com/?uid=s82dbLmpJOIJZDsUUpH5NIOi,1
https://jcaf888.com/dki,1
https://czczbj.com/login,1
https://www.xgyjcc.com/?uid=z6rXpfEAsEJIzvhCMqqyA0K4,1
https://ethprifi.com/blog/HsA15eGIQ5,1
https://dezhoujiajv.com/,1
https://banlango.com/blog/HsA15eGIQ5,1
https://csandong.com/content/jcnoctovjd,1
http://allegrolokalnie.pl-72739.sbs,1
https://meihao168.com/OXFyhoEGwq.yamanashi.jp,1
https://www.xnsqbw.com/?uid=6tqHyG7O6fKcpFjksaPLufon,1
https://huayingpx.com/content/qebabzkcoz,1
https://landiemi.com/content/qebabzkcoz,1
https://kensboxing.com/content/qebabzkcoz,1
https://jnqssm.com/content/qebabzkcoz,1
https://kaygayton.com/content/qebabzkcoz,1
https://cqshifu.com/content/qebabzkcoz,1
https://stlinlong.com/content/qebabzkcoz,1
https://yuantaihb.com/content/qebabzkcoz,1
https://woodbmf.com/content/qebabzkcoz,1
https://ytjinyin.com/content/qebabzkcoz,1
https://wuweizhe.com/content/qebabzkcoz,1
https://mfcnonline.com/content/qebabzkcoz,1
https://sdzdksjx.com/content/qebabzkcoz,1
https://xuanzhentaisui.com/content/qebabzkcoz,1
https://qssmyzs.com/content/qebabzkcoz,1
https://szdongri.com/content/qebabzkcoz,1
https://symlmy.com/content/qebabzkcoz,1
https://northtele.com/content/qebabzkcoz,1
https://leleelaser.com/content/qebabzkcoz,1
https://hzdosun.com/content/qebabzkcoz,1
https://thalvamioris.cfd/screen,1
https://ceocbs.com/content/qebabzkcoz,1
https://raunkutenpointzone.com/77pKPY3hRA.jsp,1
https://xn--entrepreneur-lgal-otb.fr,1
https://www.xn--entrepreneur-lgal-otb.fr/activation?code=5500S,1
https://atualizarnvtaxas.co/?88vp3sIhWHKN1KQ,1
https://alyconner.com/sdf,1
https://sxmxn.com/review/AePYuvjmpM,1
https://kgzsw.com/review/AePYuvjmpM,1
https://zgyncn.com/review/AePYuvjmpM,1
https://hntbzd.com/review/AePYuvjmpM,1
https://sdtyxl.com/review/AePYuvjmpM,1
https://mbankekonto.xyz,1
https://uyfwz.com/review/AePYuvjmpM,1
https://jzcmr.com/review/AePYuvjmpM,1
https://iptwz.com/review/AePYuvjmpM,1
https://ww.serv5781698.pro/,1
https://update3487u.serv5781698.pro/,1
https://delivery4967tx.serv5781698.pro/,1
https://confirm6056a.serv5781698.pro/,1
https://confirm9069x.serv5781698.pro/,1
https://informations-labp.bolt.host/,1
https://informations-labp.bolt.host/index.html,1
https://phpxc.com/review/AePYuvjmpM,1
https://iprjs.com/review/AePYuvjmpM,1
https://cjldh.com/review/AePYuvjmpM,1
https://ja668.com/5i0k,1
https://ahmian.com/review/AePYuvjmpM,1
https://espaces-santes.com/,1
https://espace-remboursement-sante.com/,1
https://espace-remboursement-sante.com/pages/desktop/remboursement/notification.php,1
https://espace-remboursement-sante.com/pages/mobile/remboursement/notification.php,1
https://sorvanthelis.cfd/screen,1
https://byfqsy.com/content/fphtrlbkzo,1
https://digital-token.centrocasausai.com/public/,1
http://allegro.63401298h5.me,1
https://allegrolokalnie.pl-ogloszenie-adriankoleda-61.click/oferta/zegarek-garmin-fenix-8-pro-sapphire--amoled-47mm-0v0xe,1
http://allegrolokalnie.pl-ogloszenie-adriankoleda-61.click/oferta/zegarek-garmin-fenix-8-pro-sapphire--amoled-47mm-0v0xe,1
http://allegrolokainie.pl-ogloszenie-prywatne765833653.click,1
https://bancaribe.vercel.app,1
https://anularpasfin.shop,1
https://tuplazaenlinea.bancoplataza.org/login/,1
http://allegro-lokalnie.pl-ogloszenie-prywatne765833653.click,1
https://assistente-gvbr.vercel.app/,1
http://allegrolokalnie.pl-92783.click/oferta/zegarek-garmin-fenix-8-pro-sapphire-amoled-47mm-49dk8,1
https://renuevaenlinea.wixsite.com/comprar,1
https://certificado-digital.netlify.app/nacional/index.html,1
http://allegro.pl-ogloszenie-prywatne765833653.click,1
http://allegrolokalne.pl-ogloszenie-prywatne765833653.click,1
http://allegro-lokalnie.pl-pg2i1.sbs,1
https://allegrolokalnie.lokala-ofera89121.cfd/asus-radeon-rx-9070-xt-prime-o/40643,1
https://allegrolokalnie.dk-produkt392584.sbs/oferta/nvidia-geforce-rtx-5070-windforce-oc-sff-12g-dlss-4-b8746759,1
http://allegrolokainie.pl-pg2i1.sbs,1
http://allegro.pl-pg2i1.sbs,1
https://domi1773705.pro/,1
https://olivier.domi1773705.pro/,1
https://usuariosextervzlaa.z13.web.core.windows.net/empresas.html,1
http://www.beta.cuidamostubolsillo.com/,1
https://usuariosextervzlaa.z13.web.core.windows.net/personas.html,1
https://allegrolokalnie.pl-ogloszenie-prywatne765833653.click,1
https://usuariosextervzlaa.z13.web.core.windows.net/,1
http://allegrolokalne.pl-pg2i1.sbs,1
https://allegrolokalnie.pl-pg2i1.sbs,1
https://ze-delivery-entrega-81u.pages.dev/,1
https://resgate-esfera.com/,1
https://v0-diretonasua-casa.vercel.app/?gad_source=1&amp;gad_campaignid=24203892425&amp;gbraid=0AAAABDtG0WQxAUmo_AUJY_4uwCVmz_plr&amp;gclid=Cj0KCQjwkt_UBhDMARIsALpnOAzrORt0nbGeyd6iVBjeNWdyImAnqbb4qz2cq6v6d2voTTJxv1ts1Z0aApQvEALw_wcB,1
https://leilaocasasbh.vercel.app/,1
